expense_id,expense_date,department_id,expense_type,amount
2312,2024-08-14,2,Cloud Hosting,4874.07
2313,2024-08-14,2,Office,325.76
2314,2024-08-14,1,Salary,14937.73
2315,2024-08-14,2,Travel,1875.38
2316,2024-08-15,2,Marketing,4937.41
2317,2024-08-15,3,Salary,14780.23
2318,2024-08-15,3,Marketing,4139.0
2319,2024-08-15,5,Marketing,3110.92
2320,2024-08-15,4,Salary,14310.69
2321,2024-08-15,4,Marketing,7494.68
2322,2024-08-15,1,Marketing,7791.05
2323,2024-08-15,5,Travel,1458.87
2324,2024-08-15,3,Office,763.47
2325,2024-08-15,5,Cloud Hosting,3434.37
2326,2024-08-16,4,Office,574.16
2327,2024-08-16,4,Salary,14001.74
2328,2024-08-16,5,Marketing,1818.13
2329,2024-08-16,4,Salary,11175.22
2330,2024-08-16,4,Marketing,3501.75
2331,2024-08-16,1,Cloud Hosting,3158.31
2332,2024-08-16,5,Marketing,4685.04
2333,2024-08-16,2,Cloud Hosting,405.98
2334,2024-08-16,4,Travel,2772.84
2335,2024-08-16,5,Salary,8944.24
2336,2024-08-16,3,Software,1849.2
2337,2024-08-16,1,Travel,3652.1
2338,2024-08-16,4,Cloud Hosting,995.35
2339,2024-08-16,3,Software,1219.73
2340,2024-08-17,3,Cloud Hosting,1951.37
2341,2024-08-17,5,Software,354.04
2342,2024-08-17,4,Office,1138.14
2343,2024-08-17,4,Software,937.04
2344,2024-08-17,4,Office,1120.05
2345,2024-08-18,5,Marketing,5185.55
2346,2024-08-18,2,Marketing,3122.62
2347,2024-08-18,3,Travel,451.24
2348,2024-08-18,4,Travel,536.1
2349,2024-08-18,3,Software,1302.09
2350,2024-08-18,4,Travel,2898.94
2351,2024-08-18,2,Marketing,2302.04
2352,2024-08-18,3,Software,1706.21
2353,2024-08-18,3,Salary,13345.85
2354,2024-08-18,4,Cloud Hosting,2928.62
2355,2024-08-18,2,Software,177.84
2356,2024-08-19,3,Marketing,3101.19
2357,2024-08-19,4,Office,273.85
2358,2024-08-19,3,Office,684.02
2359,2024-08-19,2,Software,182.48
2360,2024-08-19,4,Cloud Hosting,4973.36
2361,2024-08-20,3,Travel,2408.05
2362,2024-08-20,4,Travel,3499.71
2363,2024-08-20,4,Office,1463.96
2364,2024-08-20,3,Salary,10125.26
2365,2024-08-20,1,Travel,3412.06
2366,2024-08-20,5,Marketing,1409.57
2367,2024-08-21,2,Software,1136.42
2368,2024-08-21,3,Salary,8611.63
2369,2024-08-21,3,Office,168.2
2370,2024-08-21,5,Cloud Hosting,3303.05
2371,2024-08-21,5,Salary,6938.15
2372,2024-08-21,2,Office,1170.57
2373,2024-08-21,2,Travel,2266.11
2374,2024-08-21,3,Cloud Hosting,1575.86
2375,2024-08-21,3,Office,234.17
2376,2024-08-21,3,Travel,3328.6
2377,2024-08-22,5,Marketing,2969.92
2378,2024-08-22,4,Software,1086.91
2379,2024-08-22,1,Marketing,2525.13
2380,2024-08-22,2,Travel,3359.98
2381,2024-08-22,5,Travel,2820.68
2382,2024-08-23,5,Travel,2868.61
2383,2024-08-23,4,Salary,9604.91
2384,2024-08-23,1,Salary,13188.45
2385,2024-08-23,4,Salary,8482.1
2386,2024-08-23,3,Office,294.62
2387,2024-08-23,5,Software,1617.05
2388,2024-08-23,2,Cloud Hosting,3636.51
2389,2024-08-23,1,Salary,7223.58
2390,2024-08-23,2,Office,1063.27
2391,2024-08-23,2,Cloud Hosting,1286.25
2392,2024-08-23,4,Salary,11908.18
2393,2024-08-23,1,Salary,5188.06
2394,2024-08-23,4,Software,223.3
2395,2024-08-24,5,Salary,10931.76
2396,2024-08-24,1,Software,2734.73
2397,2024-08-24,1,Salary,8016.46
2398,2024-08-24,1,Salary,12823.71
2399,2024-08-24,2,Travel,2432.89
2400,2024-08-24,2,Marketing,5694.2
2401,2024-08-25,2,Salary,13458.62
2402,2024-08-25,5,Cloud Hosting,1934.83
2403,2024-08-25,5,Marketing,6465.61
2404,2024-08-25,2,Travel,2118.66
2405,2024-08-25,1,Salary,13195.87
2406,2024-08-26,2,Travel,2920.08
2407,2024-08-26,2,Cloud Hosting,4537.8
2408,2024-08-26,1,Travel,3899.6
2409,2024-08-26,2,Salary,14204.77
2410,2024-08-26,4,Office,613.05
2411,2024-08-27,4,Marketing,5714.68
2412,2024-08-27,2,Salary,13347.42
2413,2024-08-27,4,Software,721.39
2414,2024-08-27,4,Marketing,1789.92
2415,2024-08-27,1,Cloud Hosting,2489.74
2416,2024-08-27,2,Travel,2084.1
2417,2024-08-27,3,Cloud Hosting,2918.52
2418,2024-08-27,1,Salary,8281.15
2419,2024-08-27,4,Salary,7836.11
2420,2024-08-27,3,Travel,2810.78
2421,2024-08-27,2,Software,1706.36
2422,2024-08-27,4,Cloud Hosting,1187.29
2423,2024-08-27,4,Salary,14390.82
2424,2024-08-27,2,Cloud Hosting,360.09
2425,2024-08-28,1,Software,1249.47
2426,2024-08-28,1,Travel,653.03
2427,2024-08-28,4,Software,2115.61
2428,2024-08-28,2,Salary,5647.1
2429,2024-08-28,3,Marketing,2401.84
2430,2024-08-28,1,Software,775.32
2431,2024-08-28,4,Software,907.7
2432,2024-08-28,5,Office,931.11
2433,2024-08-28,4,Office,598.54
2434,2024-08-28,5,Office,1430.19
2435,2024-08-28,5,Software,908.78
2436,2024-08-28,1,Software,454.35
2437,2024-08-28,4,Software,769.38
2438,2024-08-28,1,Marketing,1697.22
2439,2024-08-28,1,Salary,9981.35
2440,2024-08-29,4,Marketing,5232.09
2441,2024-08-29,2,Cloud Hosting,1722.94
2442,2024-08-29,1,Travel,3088.65
2443,2024-08-29,5,Office,1174.6
2444,2024-08-29,2,Software,951.33
2445,2024-08-30,5,Software,858.83
2446,2024-08-30,5,Cloud Hosting,2869.11
2447,2024-08-30,4,Salary,13801.26
2448,2024-08-30,4,Salary,9501.16
2449,2024-08-30,4,Software,1433.0
2450,2024-08-30,2,Salary,10566.67
2451,2024-08-30,2,Cloud Hosting,2609.95
2452,2024-08-30,3,Marketing,6010.06
2453,2024-08-30,1,Software,1749.68
2454,2024-08-30,5,Software,2087.59
2455,2024-08-30,4,Travel,2008.46
2456,2024-08-30,5,Marketing,1390.16
2457,2024-08-31,5,Software,2915.53
2458,2024-08-31,3,Travel,3112.59
2459,2024-08-31,3,Cloud Hosting,588.69
2460,2024-08-31,1,Travel,687.15
2461,2024-08-31,3,Cloud Hosting,4104.9
2462,2024-08-31,1,Travel,3107.74
2463,2024-08-31,3,Office,632.8
2464,2024-08-31,3,Software,2976.64
2465,2024-08-31,3,Software,263.7
2466,2024-09-01,2,Marketing,5536.58
2467,2024-09-01,1,Travel,3659.48
2468,2024-09-01,3,Salary,6144.71
2469,2024-09-01,1,Marketing,4768.92
2470,2024-09-01,4,Salary,11577.68
2471,2024-09-01,5,Software,1592.8
2472,2024-09-01,3,Software,159.17
2473,2024-09-01,5,Software,164.49
2474,2024-09-02,5,Software,1231.87
2475,2024-09-02,1,Travel,3271.64
2476,2024-09-02,2,Salary,8359.67
2477,2024-09-02,3,Travel,833.18
2478,2024-09-02,3,Cloud Hosting,4856.31
2479,2024-09-02,4,Marketing,5448.11
2480,2024-09-02,5,Salary,7140.8
2481,2024-09-02,1,Cloud Hosting,1697.41
2482,2024-09-02,4,Travel,3257.49
2483,2024-09-02,1,Travel,2927.29
2484,2024-09-03,5,Salary,8368.38
2485,2024-09-03,5,Salary,13011.86
2486,2024-09-03,4,Software,708.24
2487,2024-09-03,3,Salary,10046.4
2488,2024-09-03,4,Cloud Hosting,3418.25
2489,2024-09-03,2,Cloud Hosting,2247.28
2490,2024-09-03,5,Cloud Hosting,2722.24
2491,2024-09-03,5,Office,352.84
2492,2024-09-03,5,Salary,13627.1
2493,2024-09-03,4,Travel,1009.22
2494,2024-09-03,4,Office,475.11
2495,2024-09-03,5,Office,1232.51
2496,2024-09-03,5,Software,2207.18
2497,2024-09-03,5,Salary,7006.48
2498,2024-09-04,2,Marketing,2053.31
2499,2024-09-04,3,Office,1281.77
2500,2024-09-04,3,Software,2594.54
2501,2024-09-04,2,Salary,13459.67
2502,2024-09-04,3,Cloud Hosting,3336.4
2503,2024-09-04,5,Cloud Hosting,1409.81
2504,2024-09-04,1,Marketing,2049.74
2505,2024-09-04,2,Salary,12970.45
2506,2024-09-04,4,Cloud Hosting,2581.3
2507,2024-09-04,4,Software,1976.07
2508,2024-09-04,2,Salary,6593.58
2509,2024-09-04,1,Marketing,2808.78
2510,2024-09-05,5,Office,346.38
2511,2024-09-05,4,Salary,12822.34
2512,2024-09-05,1,Salary,8139.05
2513,2024-09-05,1,Cloud Hosting,4532.7
2514,2024-09-05,3,Software,2047.85
2515,2024-09-05,4,Salary,14431.62
2516,2024-09-05,2,Office,430.46
2517,2024-09-05,5,Travel,3745.15
2518,2024-09-05,5,Travel,3808.76
2519,2024-09-06,4,Cloud Hosting,4457.45
2520,2024-09-06,5,Marketing,1855.94
2521,2024-09-06,3,Cloud Hosting,4211.97
2522,2024-09-06,4,Office,1228.18
2523,2024-09-06,2,Office,1409.7
2524,2024-09-06,2,Marketing,1747.7
2525,2024-09-06,3,Marketing,4076.33
2526,2024-09-06,5,Cloud Hosting,562.85
2527,2024-09-06,3,Travel,2858.55
2528,2024-09-06,3,Salary,10457.45
2529,2024-09-06,2,Software,2893.61
2530,2024-09-06,3,Marketing,4326.55
2531,2024-09-06,3,Cloud Hosting,399.05
2532,2024-09-07,1,Salary,11906.82
2533,2024-09-07,2,Office,454.18
2534,2024-09-07,3,Software,1952.95
2535,2024-09-07,3,Office,1364.42
2536,2024-09-07,1,Office,848.87
2537,2024-09-07,4,Marketing,3719.3
2538,2024-09-07,3,Software,972.58
2539,2024-09-07,3,Marketing,2472.71
2540,2024-09-07,4,Marketing,5419.47
2541,2024-09-07,4,Office,1205.04
2542,2024-09-07,1,Cloud Hosting,4169.03
2543,2024-09-07,4,Software,2237.13
2544,2024-09-07,4,Cloud Hosting,4420.78
2545,2024-09-07,2,Salary,11984.82
2546,2024-09-08,3,Salary,9208.71
2547,2024-09-08,5,Office,1132.9
2548,2024-09-08,1,Software,2309.73
2549,2024-09-08,2,Office,982.22
2550,2024-09-08,2,Office,104.31
2551,2024-09-08,3,Marketing,3196.05
2552,2024-09-08,1,Salary,6578.22
2553,2024-09-08,2,Travel,3418.45
2554,2024-09-08,4,Office,1209.7
2555,2024-09-08,4,Cloud Hosting,2548.32
2556,2024-09-08,2,Office,464.95
2557,2024-09-08,5,Office,1257.48
2558,2024-09-08,2,Cloud Hosting,696.68
2559,2024-09-09,4,Marketing,7134.73
2560,2024-09-09,2,Travel,278.79
2561,2024-09-09,5,Salary,11471.07
2562,2024-09-09,2,Office,1369.58
2563,2024-09-09,2,Software,859.17
2564,2024-09-09,1,Marketing,3807.24
2565,2024-09-09,5,Software,854.46
2566,2024-09-09,3,Salary,6701.23
2567,2024-09-09,1,Travel,253.64
2568,2024-09-09,4,Travel,3138.77
2569,2024-09-10,4,Office,265.92
2570,2024-09-10,2,Office,366.76
2571,2024-09-10,3,Cloud Hosting,3808.28
2572,2024-09-10,2,Software,1350.79
2573,2024-09-10,5,Marketing,2508.97
2574,2024-09-10,2,Cloud Hosting,2266.16
2575,2024-09-10,2,Software,183.44
2576,2024-09-10,2,Cloud Hosting,3203.1
2577,2024-09-10,3,Marketing,5080.32
2578,2024-09-10,4,Office,220.03
2579,2024-09-10,2,Software,2627.19
2580,2024-09-10,4,Office,1061.59
2581,2024-09-11,4,Office,1130.55
2582,2024-09-11,1,Cloud Hosting,747.81
2583,2024-09-11,1,Salary,8328.63
2584,2024-09-11,4,Marketing,7357.59
2585,2024-09-11,5,Travel,2896.35
2586,2024-09-11,1,Salary,7536.57
2587,2024-09-11,4,Travel,1349.53
2588,2024-09-11,3,Software,483.49
2589,2024-09-11,1,Travel,2405.85
2590,2024-09-11,2,Cloud Hosting,2667.61
2591,2024-09-11,4,Cloud Hosting,920.02
2592,2024-09-12,5,Office,706.1
2593,2024-09-12,1,Cloud Hosting,1772.37
2594,2024-09-12,4,Marketing,7101.76
2595,2024-09-12,3,Cloud Hosting,4653.31
2596,2024-09-12,3,Cloud Hosting,3180.78
2597,2024-09-12,5,Cloud Hosting,1771.15
2598,2024-09-12,3,Marketing,6158.08
2599,2024-09-12,2,Software,1711.46
2600,2024-09-12,4,Office,174.51
2601,2024-09-12,1,Marketing,2609.02
2602,2024-09-13,3,Software,574.31
2603,2024-09-13,4,Software,436.47
2604,2024-09-13,1,Software,1380.41
2605,2024-09-13,5,Office,779.28
2606,2024-09-13,1,Software,2552.93
2607,2024-09-14,3,Salary,5935.78
2608,2024-09-14,2,Cloud Hosting,4224.28
2609,2024-09-14,5,Office,1251.6
2610,2024-09-14,5,Travel,1007.11
2611,2024-09-14,5,Salary,12668.48
2612,2024-09-14,4,Marketing,7442.89
2613,2024-09-14,4,Marketing,5738.36
2614,2024-09-15,3,Salary,11813.12
2615,2024-09-15,1,Office,651.84
2616,2024-09-15,1,Travel,3380.51
2617,2024-09-15,1,Marketing,1567.44
2618,2024-09-15,4,Office,735.68
2619,2024-09-15,5,Cloud Hosting,3392.63
2620,2024-09-15,1,Cloud Hosting,3384.01
2621,2024-09-15,3,Software,2847.51
2622,2024-09-15,5,Office,281.05
2623,2024-09-15,3,Salary,8231.71
2624,2024-09-16,1,Office,866.02
2625,2024-09-16,4,Travel,551.69
2626,2024-09-16,2,Cloud Hosting,1428.38
2627,2024-09-16,1,Software,159.48
2628,2024-09-16,2,Marketing,3719.52
2629,2024-09-17,2,Cloud Hosting,866.83
2630,2024-09-17,4,Software,2234.08
2631,2024-09-17,5,Cloud Hosting,917.05
2632,2024-09-17,1,Office,1264.87
2633,2024-09-17,2,Travel,2060.57
2634,2024-09-17,4,Software,878.59
2635,2024-09-17,4,Travel,542.84
2636,2024-09-17,3,Software,1880.22
2637,2024-09-17,4,Software,369.55
2638,2024-09-17,3,Travel,3898.43
2639,2024-09-17,2,Office,1006.65
2640,2024-09-18,5,Software,1925.72
2641,2024-09-18,1,Travel,1304.67
2642,2024-09-18,1,Software,2730.9
2643,2024-09-18,3,Software,530.96
2644,2024-09-18,3,Marketing,6890.77
2645,2024-09-18,4,Travel,1322.83
2646,2024-09-18,5,Salary,5765.33
2647,2024-09-19,1,Travel,2140.48
2648,2024-09-19,1,Software,1447.5
2649,2024-09-19,5,Office,1237.95
2650,2024-09-19,3,Cloud Hosting,3052.17
2651,2024-09-19,1,Travel,632.95
2652,2024-09-20,2,Software,2379.91
2653,2024-09-20,1,Software,341.54
2654,2024-09-20,3,Office,539.52
2655,2024-09-20,4,Office,1160.3
2656,2024-09-20,5,Software,2442.72
2657,2024-09-20,2,Cloud Hosting,1292.02
2658,2024-09-20,5,Salary,7593.18
2659,2024-09-20,1,Office,707.32
2660,2024-09-20,1,Salary,8949.34
2661,2024-09-20,2,Salary,11558.01
2662,2024-09-20,4,Software,2619.46
2663,2024-09-20,5,Office,1116.28
2664,2024-09-20,5,Cloud Hosting,4121.72
2665,2024-09-20,3,Travel,2824.52
2666,2024-09-20,4,Office,1226.5
2667,2024-09-21,2,Marketing,1097.13
2668,2024-09-21,1,Salary,11960.32
2669,2024-09-21,1,Marketing,2464.61
2670,2024-09-21,2,Office,1009.64
2671,2024-09-21,5,Software,653.65
2672,2024-09-21,4,Cloud Hosting,996.38
2673,2024-09-22,1,Salary,6661.05
2674,2024-09-22,4,Marketing,7747.07
2675,2024-09-22,1,Software,2593.41
2676,2024-09-22,2,Travel,965.09
2677,2024-09-22,4,Travel,393.5
2678,2024-09-22,1,Salary,11304.1
2679,2024-09-22,4,Office,1471.28
2680,2024-09-22,5,Software,1827.93
2681,2024-09-22,3,Travel,340.67
2682,2024-09-22,4,Software,1588.73
2683,2024-09-22,5,Office,1409.39
2684,2024-09-23,1,Marketing,4698.16
2685,2024-09-23,5,Software,1015.97
2686,2024-09-23,3,Salary,13928.77
2687,2024-09-23,4,Software,439.13
2688,2024-09-23,3,Travel,1903.64
2689,2024-09-23,1,Software,567.87
2690,2024-09-23,2,Office,756.94
2691,2024-09-23,2,Software,1572.14
2692,2024-09-23,3,Travel,3702.6
2693,2024-09-23,4,Office,283.62
2694,2024-09-23,4,Cloud Hosting,4811.08
2695,2024-09-23,3,Office,1214.36
2696,2024-09-24,2,Travel,1273.34
2697,2024-09-24,1,Office,1033.88
2698,2024-09-24,2,Marketing,2396.39
2699,2024-09-24,4,Travel,583.43
2700,2024-09-24,4,Software,980.59
2701,2024-09-24,5,Marketing,1329.35
2702,2024-09-24,3,Salary,13809.06
2703,2024-09-25,2,Office,344.6
2704,2024-09-25,1,Travel,3265.9
2705,2024-09-25,4,Cloud Hosting,835.66
2706,2024-09-25,1,Marketing,4933.87
2707,2024-09-25,3,Software,2981.62
2708,2024-09-25,1,Cloud Hosting,3919.45
2709,2024-09-25,3,Travel,3606.01
2710,2024-09-25,5,Office,946.01
2711,2024-09-25,1,Salary,14266.32
2712,2024-09-25,4,Software,2891.68
2713,2024-09-26,5,Salary,11096.56
2714,2024-09-26,5,Salary,5419.69
2715,2024-09-26,2,Salary,11299.26
2716,2024-09-26,3,Marketing,2099.23
2717,2024-09-26,4,Cloud Hosting,3881.23
2718,2024-09-26,1,Software,547.46
2719,2024-09-27,2,Cloud Hosting,878.02
2720,2024-09-27,4,Marketing,7787.46
2721,2024-09-27,2,Salary,13348.13
2722,2024-09-27,3,Software,931.6
2723,2024-09-27,1,Marketing,2862.11
2724,2024-09-27,4,Office,604.9
2725,2024-09-27,2,Office,312.26
2726,2024-09-27,4,Travel,3191.42
2727,2024-09-27,4,Marketing,3893.87
2728,2024-09-27,4,Software,2860.34
2729,2024-09-28,3,Office,1421.24
2730,2024-09-28,2,Software,2333.44
2731,2024-09-28,5,Office,1421.1
2732,2024-09-28,3,Salary,8148.05
2733,2024-09-28,4,Marketing,1430.28
2734,2024-09-28,2,Salary,14025.11
2735,2024-09-28,5,Salary,14726.61
2736,2024-09-28,4,Software,2668.77
2737,2024-09-28,5,Office,1322.96
2738,2024-09-28,3,Office,1372.92
2739,2024-09-28,3,Salary,14002.09
2740,2024-09-28,2,Travel,2861.12
2741,2024-09-28,2,Software,2673.98
2742,2024-09-29,4,Travel,2850.39
2743,2024-09-29,4,Office,1185.56
2744,2024-09-29,1,Cloud Hosting,473.76
2745,2024-09-29,4,Cloud Hosting,3707.96
2746,2024-09-29,2,Office,828.66
2747,2024-09-29,3,Travel,1012.19
2748,2024-09-29,5,Travel,1386.56
2749,2024-09-29,2,Cloud Hosting,410.08
2750,2024-09-29,5,Travel,1183.02
2751,2024-09-29,4,Cloud Hosting,4938.69
2752,2024-09-29,1,Salary,13415.83
2753,2024-09-29,5,Cloud Hosting,1966.02
2754,2024-09-29,1,Salary,9487.37
2755,2024-09-29,1,Travel,1921.96
2756,2024-09-30,5,Office,891.84
2757,2024-09-30,5,Office,1282.29
2758,2024-09-30,3,Marketing,3094.41
2759,2024-09-30,5,Office,1041.41
2760,2024-09-30,4,Office,827.53
2761,2024-09-30,1,Marketing,3294.93
2762,2024-09-30,2,Travel,3326.8
2763,2024-09-30,4,Cloud Hosting,760.54
2764,2024-10-01,1,Software,367.52
2765,2024-10-01,2,Software,1481.13
2766,2024-10-01,1,Software,1170.95
2767,2024-10-01,4,Travel,2435.31
2768,2024-10-01,4,Travel,3513.66
2769,2024-10-01,4,Travel,2618.55
2770,2024-10-01,4,Software,2221.98
2771,2024-10-01,2,Software,518.6
2772,2024-10-01,4,Marketing,5978.05
2773,2024-10-01,5,Marketing,7042.9
2774,2024-10-01,2,Salary,9554.32
2775,2024-10-02,2,Office,1421.7
2776,2024-10-02,1,Cloud Hosting,3127.52
2777,2024-10-02,1,Software,450.51
2778,2024-10-02,3,Travel,353.07
2779,2024-10-02,1,Marketing,3600.27
2780,2024-10-03,3,Cloud Hosting,2583.85
2781,2024-10-03,2,Marketing,6486.55
2782,2024-10-03,1,Software,2816.78
2783,2024-10-03,3,Cloud Hosting,1313.23
2784,2024-10-03,4,Office,102.92
2785,2024-10-03,3,Travel,456.75
2786,2024-10-03,4,Salary,9811.76
2787,2024-10-03,5,Cloud Hosting,2426.16
2788,2024-10-03,4,Cloud Hosting,2533.57
2789,2024-10-03,5,Office,285.93
2790,2024-10-04,4,Travel,3094.38
2791,2024-10-04,4,Office,308.58
2792,2024-10-04,3,Office,225.04
2793,2024-10-04,5,Travel,1756.59
2794,2024-10-04,4,Marketing,3372.99
2795,2024-10-04,4,Salary,12359.13
2796,2024-10-04,1,Office,1312.34
2797,2024-10-05,3,Travel,2331.97
2798,2024-10-05,5,Salary,5851.52
2799,2024-10-05,5,Travel,2392.05
2800,2024-10-05,5,Salary,10217.54
2801,2024-10-05,5,Software,2700.91
2802,2024-10-06,5,Office,351.64
2803,2024-10-06,3,Salary,12867.57
2804,2024-10-06,5,Marketing,4109.61
2805,2024-10-06,5,Travel,1417.64
2806,2024-10-06,1,Travel,2067.6
2807,2024-10-06,3,Salary,9370.17
2808,2024-10-07,5,Salary,8173.82
2809,2024-10-07,1,Cloud Hosting,838.83
2810,2024-10-07,5,Salary,6681.56
2811,2024-10-07,2,Marketing,2788.88
2812,2024-10-07,2,Salary,8067.94
2813,2024-10-07,2,Software,270.85
2814,2024-10-07,2,Cloud Hosting,427.7
2815,2024-10-07,3,Salary,8899.4
2816,2024-10-07,2,Cloud Hosting,2240.27
2817,2024-10-07,3,Cloud Hosting,2064.91
2818,2024-10-07,1,Salary,7025.59
2819,2024-10-08,2,Travel,2073.32
2820,2024-10-08,4,Travel,3807.56
2821,2024-10-08,1,Cloud Hosting,1796.18
2822,2024-10-08,4,Travel,448.74
2823,2024-10-08,4,Salary,11335.41
2824,2024-10-08,3,Salary,10540.75
2825,2024-10-08,1,Travel,1136.0
2826,2024-10-08,2,Travel,1357.53
2827,2024-10-08,4,Software,343.33
2828,2024-10-08,5,Office,384.84
2829,2024-10-08,3,Marketing,4783.08
2830,2024-10-08,2,Marketing,4762.75
2831,2024-10-08,5,Software,1410.05
2832,2024-10-08,4,Salary,14611.14
2833,2024-10-09,2,Cloud Hosting,302.55
2834,2024-10-09,3,Software,1833.82
2835,2024-10-09,4,Office,1498.94
2836,2024-10-09,2,Office,919.22
2837,2024-10-09,3,Travel,372.84
2838,2024-10-09,5,Office,888.31
2839,2024-10-09,1,Cloud Hosting,2157.93
2840,2024-10-09,2,Salary,12250.74
2841,2024-10-09,4,Cloud Hosting,1291.0
2842,2024-10-09,3,Travel,3558.94
2843,2024-10-09,3,Cloud Hosting,4904.31
2844,2024-10-09,4,Office,482.22
2845,2024-10-09,3,Office,578.28
2846,2024-10-09,5,Software,1052.53
2847,2024-10-10,1,Office,952.3
2848,2024-10-10,1,Salary,11727.06
2849,2024-10-10,5,Software,2696.28
2850,2024-10-10,4,Office,1167.45
2851,2024-10-10,1,Travel,3191.76
2852,2024-10-10,1,Office,854.11
2853,2024-10-10,4,Office,1041.14
2854,2024-10-11,5,Software,1138.1
2855,2024-10-11,1,Marketing,1873.35
2856,2024-10-11,2,Cloud Hosting,2389.51
2857,2024-10-11,1,Marketing,6308.95
2858,2024-10-11,3,Office,368.12
2859,2024-10-11,3,Travel,3271.98
2860,2024-10-11,2,Marketing,7860.83
2861,2024-10-11,1,Cloud Hosting,1619.55
2862,2024-10-11,5,Office,392.72
2863,2024-10-11,4,Marketing,1776.63
2864,2024-10-12,5,Travel,2077.24
2865,2024-10-12,2,Travel,2707.39
2866,2024-10-12,5,Travel,2347.53
2867,2024-10-12,5,Salary,6282.46
2868,2024-10-12,2,Salary,7596.24
2869,2024-10-12,2,Travel,3547.81
2870,2024-10-12,3,Office,368.59
2871,2024-10-12,1,Office,1488.73
2872,2024-10-12,5,Office,960.24
2873,2024-10-13,4,Travel,207.43
2874,2024-10-13,1,Software,2576.19
2875,2024-10-13,4,Cloud Hosting,4268.41
2876,2024-10-13,3,Software,452.98
2877,2024-10-13,4,Travel,2083.18
2878,2024-10-13,1,Travel,3558.45
2879,2024-10-13,1,Marketing,2945.53
2880,2024-10-13,5,Software,1401.7
2881,2024-10-13,4,Salary,6946.08
2882,2024-10-13,5,Salary,13076.73
2883,2024-10-13,2,Office,1469.33
2884,2024-10-13,1,Software,2759.29
2885,2024-10-13,2,Marketing,3304.57
2886,2024-10-13,1,Salary,5278.73
2887,2024-10-13,1,Software,1818.34
2888,2024-10-14,3,Cloud Hosting,1461.62
2889,2024-10-14,2,Software,2880.53
2890,2024-10-14,3,Salary,10196.75
2891,2024-10-14,1,Marketing,6430.25
2892,2024-10-14,4,Travel,3103.57
2893,2024-10-14,4,Office,910.51
2894,2024-10-14,1,Salary,14167.14
2895,2024-10-14,3,Software,2681.24
2896,2024-10-14,1,Office,1195.7
2897,2024-10-14,4,Salary,5547.89
2898,2024-10-14,4,Travel,450.0
2899,2024-10-14,1,Office,882.96
2900,2024-10-14,4,Cloud Hosting,2187.91
2901,2024-10-14,4,Travel,1085.83
2902,2024-10-14,5,Travel,240.3
2903,2024-10-15,4,Software,2651.82
2904,2024-10-15,1,Travel,1490.54
2905,2024-10-15,1,Office,735.71
2906,2024-10-15,5,Cloud Hosting,1204.66
2907,2024-10-15,1,Salary,10951.75
2908,2024-10-15,5,Salary,12894.16
2909,2024-10-15,5,Marketing,1881.87
2910,2024-10-15,3,Travel,1550.49
2911,2024-10-15,5,Software,1389.41
2912,2024-10-15,2,Marketing,6579.18
2913,2024-10-15,2,Salary,8116.67
2914,2024-10-16,3,Travel,1382.52
2915,2024-10-16,2,Travel,760.15
2916,2024-10-16,5,Cloud Hosting,1911.63
2917,2024-10-16,1,Cloud Hosting,2733.1
2918,2024-10-16,2,Office,180.24
2919,2024-10-16,5,Travel,3463.07
2920,2024-10-16,3,Software,666.68
2921,2024-10-16,2,Marketing,6496.85
2922,2024-10-16,2,Cloud Hosting,3438.94
2923,2024-10-16,4,Office,939.67
2924,2024-10-16,5,Cloud Hosting,2960.66
2925,2024-10-17,3,Travel,1791.04
2926,2024-10-17,1,Marketing,4180.11
2927,2024-10-17,4,Salary,7194.06
2928,2024-10-17,2,Salary,11932.21
2929,2024-10-17,5,Software,718.1
2930,2024-10-17,3,Software,2441.09
2931,2024-10-17,2,Software,1260.91
2932,2024-10-17,3,Salary,5098.92
2933,2024-10-17,1,Cloud Hosting,2907.05
2934,2024-10-17,3,Marketing,4082.86
2935,2024-10-18,3,Travel,366.84
2936,2024-10-18,2,Salary,6978.25
2937,2024-10-18,2,Marketing,7197.68
2938,2024-10-18,2,Office,575.74
2939,2024-10-18,2,Travel,878.46
2940,2024-10-18,2,Salary,13428.81
2941,2024-10-18,1,Salary,13314.46
2942,2024-10-18,4,Marketing,5584.08
2943,2024-10-18,3,Salary,14361.14
2944,2024-10-18,4,Cloud Hosting,1428.7
2945,2024-10-18,2,Cloud Hosting,4723.46
2946,2024-10-18,4,Travel,3537.87
2947,2024-10-18,1,Salary,6444.32
2948,2024-10-18,2,Marketing,2341.77
2949,2024-10-18,3,Software,1022.06
2950,2024-10-19,2,Office,1389.42
2951,2024-10-19,5,Travel,918.59
2952,2024-10-19,3,Travel,3200.43
2953,2024-10-19,2,Cloud Hosting,550.32
2954,2024-10-19,2,Cloud Hosting,4302.06
2955,2024-10-19,4,Travel,995.1
2956,2024-10-19,4,Salary,12909.97
